currentColorRatio, currentNodeRatio, averageNodesUsedPerColor, averageEdgesPerNode, minNeighbors, maxNeighbors, bestH
0.015625,0.015625,1.0,0.08791208791208792,27,21,0
0.015625,0.03125,2.0,0.08791208791208792,27,21,3
0.03125,0.046875,1.6666666666666667,0.08791208791208792,27,21,0
0.03125,0.0625,2.5,0.08791208791208792,27,21,4
0.03125,0.078125,3.4,0.08791208791208792,27,21,4
0.03125,0.09375,3.3333333333333335,0.08791208791208792,27,21,1
0.03125,0.109375,3.5714285714285716,0.08791208791208792,27,21,3
0.03125,0.125,4.0,0.08791208791208792,27,21,13
0.03125,0.140625,4.555555555555555,0.08791208791208792,27,21,14
0.046875,0.15625,4.2,0.08791208791208792,27,21,0
0.046875,0.171875,4.636363636363637,0.08791208791208792,27,21,4
0.046875,0.1875,5.166666666666667,0.08791208791208792,27,21,4
0.046875,0.203125,5.0,0.08791208791208792,27,21,1
0.046875,0.21875,5.0,0.08791208791208792,27,21,2
0.0625,0.234375,4.733333333333333,0.08791208791208792,27,21,0
0.0625,0.25,4.625,0.08791208791208792,27,21,2
0.0625,0.265625,4.647058823529412,0.08791208791208792,27,21,3
0.0625,0.28125,5.111111111111111,0.08791208791208792,27,21,3
0.078125,0.296875,4.894736842105263,0.08791208791208792,27,21,0
0.078125,0.3125,5.0,0.08791208791208792,27,21,4
0.078125,0.328125,5.190476190476191,0.08791208791208792,27,21,13
0.078125,0.34375,5.2727272727272725,0.08791208791208792,27,21,4
0.078125,0.359375,5.434782608695652,0.08791208791208792,27,21,4
0.078125,0.375,5.666666666666667,0.08791208791208792,27,21,3
0.078125,0.390625,5.56,0.08791208791208792,27,21,1
0.09375,0.40625,5.384615384615385,0.08791208791208792,27,21,0
0.09375,0.421875,5.37037037037037,0.08791208791208792,27,21,3
0.09375,0.4375,5.285714285714286,0.08791208791208792,27,21,1
0.09375,0.453125,5.275862068965517,0.08791208791208792,27,21,2
0.09375,0.46875,5.333333333333333,0.08791208791208792,27,21,4
0.09375,0.484375,5.451612903225806,0.08791208791208792,27,21,3
0.09375,0.5,5.5,0.08791208791208792,27,21,13
0.109375,0.515625,5.363636363636363,0.08791208791208792,27,21,0
0.109375,0.53125,5.294117647058823,0.08791208791208792,27,21,1
0.125,0.546875,5.171428571428572,0.08791208791208792,27,21,0
0.125,0.5625,5.277777777777778,0.08791208791208792,27,21,0
0.125,0.578125,5.4324324324324325,0.08791208791208792,27,21,3
0.125,0.59375,5.421052631578948,0.08791208791208792,27,21,4
0.125,0.609375,5.358974358974359,0.08791208791208792,27,21,0
0.125,0.625,5.35,0.08791208791208792,27,21,1
0.125,0.640625,5.487804878048781,0.08791208791208792,27,21,14
0.125,0.65625,5.523809523809524,0.08791208791208792,27,21,2
0.125,0.671875,5.558139534883721,0.08791208791208792,27,21,2
0.125,0.6875,5.636363636363637,0.08791208791208792,27,21,3
0.140625,0.703125,5.533333333333333,0.08791208791208792,27,21,0
0.140625,0.71875,5.478260869565218,0.08791208791208792,27,21,1
0.140625,0.734375,5.468085106382978,0.08791208791208792,27,21,1
0.15625,0.75,5.375,0.08791208791208792,27,21,0
0.15625,0.765625,5.326530612244898,0.08791208791208792,27,21,1
0.15625,0.78125,5.4,0.08791208791208792,27,21,13
0.15625,0.796875,5.509803921568627,0.08791208791208792,27,21,3
0.15625,0.8125,5.5,0.08791208791208792,27,21,1
0.15625,0.828125,5.60377358490566,0.08791208791208792,27,21,4
0.15625,0.84375,5.703703703703703,0.08791208791208792,27,21,4
0.15625,0.859375,5.7272727272727275,0.08791208791208792,27,21,2
0.171875,0.875,5.642857142857143,0.08791208791208792,27,21,0
0.171875,0.890625,5.5964912280701755,0.08791208791208792,27,21,2
0.1875,0.90625,5.517241379310345,0.08791208791208792,27,21,0
0.1875,0.921875,5.5423728813559325,0.08791208791208792,27,21,2
0.1875,0.9375,5.6,0.08791208791208792,27,21,2
0.1875,0.953125,5.655737704918033,0.08791208791208792,27,21,2
0.1875,0.96875,5.612903225806452,0.08791208791208792,27,21,0
0.1875,0.984375,5.603174603174603,0.08791208791208792,27,21,0
0.1875,1.0,5.59375,0.08791208791208792,27,21,0
