currentColorRatio, currentNodeRatio, averageNodesUsedPerColor, averageEdgesPerNode, minNeighbors, maxNeighbors, bestH
0.012345679012345678,0.012345679012345678,1.0,0.07670454545454546,32,24,0
0.012345679012345678,0.024691358024691357,2.0,0.07670454545454546,32,24,3
0.024691358024691357,0.037037037037037035,1.6666666666666667,0.07670454545454546,32,24,0
0.024691358024691357,0.04938271604938271,2.0,0.07670454545454546,32,24,1
0.024691358024691357,0.06172839506172839,2.6,0.07670454545454546,32,24,3
0.024691358024691357,0.07407407407407407,3.3333333333333335,0.07670454545454546,32,24,3
0.024691358024691357,0.08641975308641975,3.5714285714285716,0.07670454545454546,32,24,3
0.024691358024691357,0.09876543209876543,4.25,0.07670454545454546,32,24,3
0.024691358024691357,0.1111111111111111,4.555555555555555,0.07670454545454546,32,24,4
0.024691358024691357,0.12345679012345678,5.0,0.07670454545454546,32,24,3
0.024691358024691357,0.13580246913580246,5.545454545454546,0.07670454545454546,32,24,13
0.024691358024691357,0.14814814814814814,6.166666666666667,0.07670454545454546,32,24,14
0.037037037037037035,0.16049382716049382,5.769230769230769,0.07670454545454546,32,24,0
0.037037037037037035,0.1728395061728395,5.571428571428571,0.07670454545454546,32,24,1
0.037037037037037035,0.18518518518518517,5.933333333333334,0.07670454545454546,32,24,3
0.037037037037037035,0.19753086419753085,6.375,0.07670454545454546,32,24,14
0.04938271604938271,0.20987654320987653,6.0588235294117645,0.07670454545454546,32,24,0
0.04938271604938271,0.2222222222222222,6.0,0.07670454545454546,32,24,4
0.04938271604938271,0.2345679012345679,5.842105263157895,0.07670454545454546,32,24,1
0.04938271604938271,0.24691358024691357,5.8,0.07670454545454546,32,24,2
0.04938271604938271,0.25925925925925924,5.857142857142857,0.07670454545454546,32,24,3
0.04938271604938271,0.2716049382716049,5.909090909090909,0.07670454545454546,32,24,14
0.04938271604938271,0.2839506172839506,6.043478260869565,0.07670454545454546,32,24,3
