currentColorRatio, currentNodeRatio, averageNodesUsedPerColor, averageEdgesPerNode, minNeighbors, maxNeighbors, bestH
0.0022222222222222222,0.0022222222222222222,1.0,0.05509304603330069,99,2,0
0.0022222222222222222,0.0044444444444444444,2.0,0.05509304603330069,99,2,2
0.0022222222222222222,0.006666666666666667,3.0,0.05509304603330069,99,2,2
0.0022222222222222222,0.008888888888888889,4.0,0.05509304603330069,99,2,2
0.0022222222222222222,0.011111111111111112,5.0,0.05509304603330069,99,2,3
0.0022222222222222222,0.013333333333333334,6.0,0.05509304603330069,99,2,3
0.0022222222222222222,0.015555555555555555,7.0,0.05509304603330069,99,2,3
0.0022222222222222222,0.017777777777777778,8.0,0.05509304603330069,99,2,3
0.0022222222222222222,0.02,9.0,0.05509304603330069,99,2,3
0.0022222222222222222,0.022222222222222223,10.0,0.05509304603330069,99,2,3
0.0022222222222222222,0.024444444444444446,11.0,0.05509304603330069,99,2,4
0.0022222222222222222,0.02666666666666667,12.0,0.05509304603330069,99,2,4
0.0022222222222222222,0.028888888888888888,13.0,0.05509304603330069,99,2,13
0.0022222222222222222,0.03111111111111111,14.0,0.05509304603330069,99,2,3
0.0022222222222222222,0.03333333333333333,15.0,0.05509304603330069,99,2,4
0.0022222222222222222,0.035555555555555556,16.0,0.05509304603330069,99,2,4
0.0044444444444444444,0.03777777777777778,15.117647058823529,0.05509304603330069,99,2,0
0.0044444444444444444,0.04,14.444444444444445,0.05509304603330069,99,2,0
0.0044444444444444444,0.042222222222222223,15.421052631578947,0.05509304603330069,99,2,4
0.0044444444444444444,0.044444444444444446,14.9,0.05509304603330069,99,2,1
0.0044444444444444444,0.04666666666666667,14.523809523809524,0.05509304603330069,99,2,2
0.0044444444444444444,0.04888888888888889,15.454545454545455,0.05509304603330069,99,2,2
0.0044444444444444444,0.051111111111111114,16.391304347826086,0.05509304603330069,99,2,2
0.0044444444444444444,0.05333333333333334,17.333333333333332,0.05509304603330069,99,2,2
0.0044444444444444444,0.05555555555555555,18.28,0.05509304603330069,99,2,2
0.0044444444444444444,0.057777777777777775,19.23076923076923,0.05509304603330069,99,2,2
0.0044444444444444444,0.06,20.185185185185187,0.05509304603330069,99,2,14
0.0044444444444444444,0.06222222222222222,19.785714285714285,0.05509304603330069,99,2,2
0.0044444444444444444,0.06444444444444444,20.724137931034484,0.05509304603330069,99,2,2
0.0044444444444444444,0.06666666666666667,21.666666666666668,0.05509304603330069,99,2,2
0.0044444444444444444,0.06888888888888889,22.612903225806452,0.05509304603330069,99,2,2
0.0044444444444444444,0.07111111111111111,23.5625,0.05509304603330069,99,2,2
0.0044444444444444444,0.07333333333333333,24.515151515151516,0.05509304603330069,99,2,14
0.0044444444444444444,0.07555555555555556,25.470588235294116,0.05509304603330069,99,2,4
0.0044444444444444444,0.07777777777777778,26.428571428571427,0.05509304603330069,99,2,13
0.0044444444444444444,0.08,27.38888888888889,0.05509304603330069,99,2,3
0.0044444444444444444,0.08222222222222222,26.945945945945947,0.05509304603330069,99,2,2
0.0044444444444444444,0.08444444444444445,27.894736842105264,0.05509304603330069,99,2,3
0.0044444444444444444,0.08666666666666667,27.512820512820515,0.05509304603330069,99,2,2
0.0044444444444444444,0.08888888888888889,28.45,0.05509304603330069,99,2,2
0.0044444444444444444,0.09111111111111111,29.390243902439025,0.05509304603330069,99,2,2
0.0044444444444444444,0.09333333333333334,30.333333333333332,0.05509304603330069,99,2,2
0.0044444444444444444,0.09555555555555556,29.976744186046513,0.05509304603330069,99,2,2
0.0044444444444444444,0.09777777777777778,30.90909090909091,0.05509304603330069,99,2,14
0.0044444444444444444,0.1,31.844444444444445,0.05509304603330069,99,2,4
0.0044444444444444444,0.10222222222222223,32.78260869565217,0.05509304603330069,99,2,3
0.0044444444444444444,0.10444444444444445,32.4468085106383,0.05509304603330069,99,2,13
0.0044444444444444444,0.10666666666666667,32.166666666666664,0.05509304603330069,99,2,3
0.0044444444444444444,0.10888888888888888,33.08163265306123,0.05509304603330069,99,2,4
0.0044444444444444444,0.1111111111111111,32.84,0.05509304603330069,99,2,3
0.0044444444444444444,0.11333333333333333,33.745098039215684,0.05509304603330069,99,2,13
0.0044444444444444444,0.11555555555555555,33.53846153846154,0.05509304603330069,99,2,3
0.0044444444444444444,0.11777777777777777,33.37735849056604,0.05509304603330069,99,2,3
0.0044444444444444444,0.12,33.25925925925926,0.05509304603330069,99,2,3
0.0044444444444444444,0.12222222222222222,33.18181818181818,0.05509304603330069,99,2,3
0.006666666666666667,0.12444444444444444,32.607142857142854,0.05509304603330069,99,2,0
0.006666666666666667,0.12666666666666668,33.45614035087719,0.05509304603330069,99,2,14
0.006666666666666667,0.1288888888888889,33.41379310344828,0.05509304603330069,99,2,4
0.006666666666666667,0.13111111111111112,34.25423728813559,0.05509304603330069,99,2,13
0.006666666666666667,0.13333333333333333,33.733333333333334,0.05509304603330069,99,2,0
0.006666666666666667,0.13555555555555557,33.721311475409834,0.05509304603330069,99,2,0
0.006666666666666667,0.13777777777777778,33.74193548387097,0.05509304603330069,99,2,13
0.006666666666666667,0.14,34.55555555555556,0.05509304603330069,99,2,13
0.006666666666666667,0.14222222222222222,34.09375,0.05509304603330069,99,2,0
0.006666666666666667,0.14444444444444443,34.90769230769231,0.05509304603330069,99,2,0
0.006666666666666667,0.14666666666666667,34.93939393939394,0.05509304603330069,99,2,4
0.006666666666666667,0.14888888888888888,34.52238805970149,0.05509304603330069,99,2,2
0.006666666666666667,0.1511111111111111,34.588235294117645,0.05509304603330069,99,2,2
0.006666666666666667,0.15333333333333332,34.68115942028985,0.05509304603330069,99,2,2
0.006666666666666667,0.15555555555555556,34.31428571428572,0.05509304603330069,99,2,2
0.006666666666666667,0.15777777777777777,35.08450704225352,0.05509304603330069,99,2,3
0.006666666666666667,0.16,34.75,0.05509304603330069,99,2,2
0.006666666666666667,0.1622222222222222,34.863013698630134,0.05509304603330069,99,2,2
0.006666666666666667,0.16444444444444445,35.0,0.05509304603330069,99,2,2
0.006666666666666667,0.16666666666666666,34.70666666666666,0.05509304603330069,99,2,2
0.006666666666666667,0.1688888888888889,34.86842105263158,0.05509304603330069,99,2,4
0.006666666666666667,0.1711111111111111,34.61038961038961,0.05509304603330069,99,2,3
0.006666666666666667,0.17333333333333334,34.38461538461539,0.05509304603330069,99,2,3
0.006666666666666667,0.17555555555555555,34.56962025316456,0.05509304603330069,99,2,3
0.006666666666666667,0.17777777777777778,34.375,0.05509304603330069,99,2,14
0.006666666666666667,0.18,34.20987654320987,0.05509304603330069,99,2,14
0.006666666666666667,0.18222222222222223,34.073170731707314,0.05509304603330069,99,2,14
0.006666666666666667,0.18444444444444444,34.27710843373494,0.05509304603330069,99,2,4
0.006666666666666667,0.18666666666666668,34.95238095238095,0.05509304603330069,99,2,13
0.006666666666666667,0.18888888888888888,34.83529411764706,0.05509304603330069,99,2,4
0.008888888888888889,0.19111111111111112,34.44186046511628,0.05509304603330069,99,2,0
0.008888888888888889,0.19333333333333333,34.6551724137931,0.05509304603330069,99,2,0
0.008888888888888889,0.19555555555555557,34.56818181818182,0.05509304603330069,99,2,14
0.008888888888888889,0.19777777777777777,34.50561797752809,0.05509304603330069,99,2,13
0.008888888888888889,0.2,34.46666666666667,0.05509304603330069,99,2,13
0.008888888888888889,0.20222222222222222,34.120879120879124,0.05509304603330069,99,2,0
0.008888888888888889,0.20444444444444446,34.108695652173914,0.05509304603330069,99,2,3
0.008888888888888889,0.20666666666666667,34.333333333333336,0.05509304603330069,99,2,3
0.008888888888888889,0.2088888888888889,34.02127659574468,0.05509304603330069,99,2,0
0.008888888888888889,0.2111111111111111,34.03157894736842,0.05509304603330069,99,2,0
0.008888888888888889,0.21333333333333335,34.270833333333336,0.05509304603330069,99,2,13
0.008888888888888889,0.21555555555555556,34.876288659793815,0.05509304603330069,99,2,4
0.008888888888888889,0.21777777777777776,35.12244897959184,0.05509304603330069,99,2,4
0.008888888888888889,0.22,34.83838383838384,0.05509304603330069,99,2,0
0.008888888888888889,0.2222222222222222,34.58,0.05509304603330069,99,2,0
0.008888888888888889,0.22444444444444445,34.84158415841584,0.05509304603330069,99,2,14
0.008888888888888889,0.22666666666666666,34.6078431372549,0.05509304603330069,99,2,0
0.008888888888888889,0.2288888888888889,34.63106796116505,0.05509304603330069,99,2,0
0.008888888888888889,0.2311111111111111,34.90384615384615,0.05509304603330069,99,2,14
0.008888888888888889,0.23333333333333334,34.695238095238096,0.05509304603330069,99,2,2
0.008888888888888889,0.23555555555555555,34.735849056603776,0.05509304603330069,99,2,4
0.008888888888888889,0.23777777777777778,35.299065420560744,0.05509304603330069,99,2,3
0.008888888888888889,0.24,35.111111111111114,0.05509304603330069,99,2,2
0.008888888888888889,0.24222222222222223,35.38532110091743,0.05509304603330069,99,2,2
0.008888888888888889,0.24444444444444444,35.43636363636364,0.05509304603330069,99,2,3
0.008888888888888889,0.24666666666666667,35.270270270270274,0.05509304603330069,99,2,2
0.008888888888888889,0.24888888888888888,35.339285714285715,0.05509304603330069,99,2,2
0.008888888888888889,0.2511111111111111,35.61946902654867,0.05509304603330069,99,2,2
0.008888888888888889,0.25333333333333335,35.70175438596491,0.05509304603330069,99,2,2
0.008888888888888889,0.25555555555555554,35.55652173913043,0.05509304603330069,99,2,2
